"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
767.99828992261,0.818914417160038,0.0553935237044853,14.7835768948154,1.86967398357125e-49,8.23445970675525e-47,"THRA"
1475.21367674883,0.672924726274404,0.0456701605651548,14.7344506335682,3.87334285662927e-49,1.64329894288269e-46,"MYST2"
1097.64144947562,0.72840713552191,0.0494370308650774,14.7340388930287,3.89702055176783e-49,1.64329894288269e-46,"SNF8"
594.960338317116,0.477718181093858,0.032607268367116,14.6506654809402,1.33402671053064e-48,5.50814070333473e-46,"CCDC43"
260.608243523045,0.605268460420249,0.041462953730042,14.5978133724154,2.89998289266837e-48,1.17295430509784e-45,"PIGW"
578.812144503435,0.536294465400097,0.0370846131551893,14.4613741326045,2.12512377419435e-47,8.42356561615156e-45,"TMEM199"
2687.00699820128,0.923879406164814,0.0638990720257914,14.4584166385376,2.21842552606613e-47,8.62097558845188e-45,"RARA"
268.508111372529,0.999565990385499,0.0693958498660759,14.4038295130691,4.89541163561239e-47,1.8658108308885e-44,"TLCD1"
1953.51087499924,0.410908418208925,0.0285527883082375,14.3911835780458,5.87812811073795e-47,2.19808718918331e-44,"PPP1R10"
3854.99745140698,0.707616317198713,0.0493125660216358,14.3496145969822,1.07130918734451e-46,3.93190310814461e-44,"MLLT6"
3240.45631357365,0.710414025168527,0.0507306653614297,14.0036409951889,1.48085386028813e-44,5.33618957400919e-42,"TMEM49"
17089.9675578096,0.784270821818969,0.0560698374342123,13.9873924681727,1.8611132014511e-44,6.5866790249213e-42,"CLTC"
34.0261027705175,1.86392085252471,0.133764791196476,13.9343158678202,3.91937912364767e-44,1.36277499739602e-41,"ABCC2"
1337.78965074271,0.456139083649434,0.0328475293705531,13.8865568397467,7.642164682652e-44,2.61138037664621e-41,"GOSR1"
3555.03237263881,0.72026487050921,0.0520089797968477,13.848855973,1.29254275017592e-43,4.34184826537908e-41,"PHB"
78.4000908857038,-2.4035290237847,0.174412050661969,-13.7807508980158,3.32792550608116e-43,1.09926926008371e-40,"AFAP1-AS1"
86.581634144063,1.03335108747531,0.075480268436152,13.6903472773075,1.15953744650372e-42,3.7673561725012e-40,"SOCS7"
17.3812800066824,-2.54206421119767,0.186746854176682,-13.6123535917377,3.3817517583433e-42,1.08101513062268e-39,"TMC3"
2522.8705581323,0.4033569086697,0.0296884055277622,13.5863446183566,4.82587144079154e-42,1.51815787436583e-39,"PSME3"
854.488793502335,0.507102874734046,0.037463209590569,13.5360232152054,9.58386092261197e-42,2.96785218164448e-39,"CCDC55"
2678.57597609285,0.633062620247238,0.0470490080960787,13.4553871774398,2.86236071536518e-41,8.72755800274192e-39,"CALCOCO2"
1185.96790756234,0.483325991514507,0.0364099588259036,13.2745547399699,3.25198308459843e-40,9.76531102328126e-38,"VPS25"
2441.81923097772,0.754257929563345,0.0571591826555009,13.195743789922,9.283403533867e-40,2.74608618862254e-37,"ZNF652"
440.52075879085,0.705510268604984,0.05360779938166,13.1605900026247,1.47926202219778e-39,4.3113961791085e-37,"INTS2"
1000.0831830072,0.984583351639408,0.0748317788539955,13.1572891453032,1.54531402172792e-39,4.4386345792211e-37,"EPN3"
3299.10474806034,0.44674970665547,0.033972761240958,13.1502324314122,1.69652139418098e-39,4.80333678732468e-37,"SUPT6H"
266.790255141133,0.55119164642568,0.0419618182111982,13.1355520309314,2.05983781220206e-39,5.74984867606094e-37,"C17orf75"
1823.91889706294,0.547012158624459,0.0416750069979001,13.125664469643,2.3471491541762e-39,6.46085403980807e-37,"PPP1R9B"
2414.05220218824,0.806734455902579,0.0616046975425565,13.0953399348367,3.50103339459553e-39,9.50506586951903e-37,"NME1"
51.5645961783033,-1.40168598248124,0.107091995900764,-13.0886157335241,3.82515527768129e-39,1.02446962768062e-36,"SLC14A1"
1158.86127419533,0.51393310470006,0.0393755727989954,13.0520794535127,6.18362390547974e-39,1.63404322910271e-36,"SUZ12"
1172.6253649539,0.711499782503596,0.0547884512183882,12.986309462692,1.46314109229387e-38,3.81552543528582e-36,"RPS6KB1"
210.543801201079,1.17421845028218,0.0906306610344237,12.9560839221528,2.17048421795627e-38,5.58660087216561e-36,"C17orf96"
394.298003690228,0.585568245109753,0.045228355319427,12.9469276734507,2.44546739519014e-38,6.2136818340094e-36,"ABHD15"
495.861310470367,1.07088112227756,0.0829258973943666,12.9137115898164,3.76696580723994e-38,9.45031586502384e-36,"SRCIN1"
4452.1184543687,0.673953720426748,0.0522953212490827,12.8874573160514,5.29613176331543e-38,1.31205044271436e-35,"CYB561"
473.641198248341,0.558623327582783,0.0433879065340769,12.8750929050711,6.21642334513362e-38,1.52102832440992e-35,"DUSP14"
6.66431869880137,1.26837871146,0.098696956482134,12.851244422006,8.46376430848383e-38,2.04565054670538e-35,"GPR179"
63.5634215133317,-2.6734056955584,0.208478118110325,-12.8234354751017,1.21208566961055e-37,2.89425613084475e-35,"DSG1"
29.3131830723521,-2.15284931309806,0.168659863437685,-12.7644435920789,2.58994695292191e-37,6.11073317380469e-35,"CHRDL2"
955.156859252683,0.480783189594817,0.0376851055061135,12.7579101381797,2.81656436140928e-37,6.56723400926711e-35,"RHOT1"
1482.95279191971,0.635760388283339,0.0502897692992394,12.6419428273845,1.23952790246997e-36,2.85653529058748e-34,"PNPO"
2713.30638140854,0.467350225551168,0.0370016058291702,12.6305390017082,1.43293326318346e-36,3.26428785552104e-34,"POLDIP2"
644.119100107902,0.714873368476842,0.0566354139169331,12.6223738653229,1.58956296708238e-36,3.57994868688701e-34,"HEATR6"
955.3997144064,0.495059094351329,0.0392610709421723,12.6094139174273,1.87381262685055e-36,4.1727070170282e-34,"LIG3"
2439.88132149613,0.540946348414163,0.0429500127685292,12.5947890010997,2.25562300461422e-36,4.9671324809388e-34,"CBX1"
1106.67276379574,0.352080318678665,0.0280060761406917,12.5715690020248,3.02657111147744e-36,6.59160580861224e-34,"MLX"
797.950032518644,0.54801689612972,0.0436124592040991,12.565604098707,3.26372603221896e-36,7.03084632962474e-34,"MYO19"
4677.8093658499,0.47939240536064,0.0382020493361398,12.5488661915089,4.03242474791594e-36,8.59340065365011e-34,"ACLY"
1792.39358600633,0.523350273668953,0.0417714080667005,12.528911470575,5.18696991300406e-36,1.09362294367902e-33,"AMZ2"
20.5259827044774,1.14106258881582,0.0910846535243485,12.52749551834,5.2803936901863e-36,1.10160128995581e-33,"C17orf104"
228.375246794476,-2.08716930949428,0.167179280960841,-12.4846170978757,9.05780402320365e-36,1.86996477016535e-33,"CAPN6"
1756.81225746051,0.797018389916256,0.063892779709761,12.4743107677704,1.03094377961958e-35,2.10642007920416e-33,"USP32"
430.983058333066,0.74475791035846,0.0597916770157483,12.4558792716635,1.29911754827888e-35,2.62726639687133e-33,"BRCA1"
1414.7415780308,0.307371020314172,0.0247557618049888,12.4161406437603,2.13620438028896e-35,4.27650854676232e-33,"GGNBP2"
2554.36591444976,0.660597521455343,0.0532795367503693,12.3987099315529,2.65564625479526e-35,5.26322531237873e-33,"ACACA"
14.0745333778555,-2.18905822720835,0.176686991565741,-12.3894702592967,2.98005409092208e-35,5.84769227999848e-33,"TPH1"
174.538834822508,0.397761724949208,0.0323711352808745,12.2875432541352,1.05668770218882e-34,2.0531856440863e-32,"C17orf42"
1104.72381644497,0.620372808786219,0.050584343645041,12.2641268835963,1.41125264716428e-34,2.71549671982028e-32,"TRIM37"
3482.95935919203,0.844138005652725,0.0689492529875275,12.2428883429009,1.83388238364825e-34,3.49478028476198e-32,"TOB1"
911.20008456754,0.465351746004246,0.0380259903997893,12.2377284881139,1.95425598903565e-34,3.68870470920929e-32,"MRPL10"
645.343413263228,0.445345062830075,0.0364379339996085,12.2220173853671,2.37126214135122e-34,4.43358909239998e-32,"COIL"
991.47473310092,0.375680415079579,0.0307776464955612,12.206274938331,2.87765306817587e-34,5.33011272506333e-32,"NKIRAS2"
186.791418888292,0.474069922563255,0.0388648664307828,12.1979043310894,3.18926675496063e-34,5.85259979783006e-32,"TADA2A"
1090.35144365658,0.719875453226092,0.0591823601817134,12.1636827428948,4.85209199841757e-34,8.75859104310854e-32,"ATP5G1"
658.72458550036,0.55798844555399,0.0458738934568921,12.1635292648167,4.86121910662465e-34,8.75859104310854e-32,"C17orf71"
1141.51197059607,0.50471080086135,0.0415107467381053,12.1585574946558,5.16628902681956e-34,9.22438578581412e-32,"TUBG1"
9.58444909805735,-2.17925256987424,0.179378899413758,-12.1488791435136,5.81574263873893e-34,1.02912681568899e-31,"NCRNA00092"
247.271278444681,-1.53224312956119,0.126172797354078,-12.1440053774925,6.17286697109147e-34,1.08265531415984e-31,"AK5"
842.074258153288,0.82994650047218,0.0684256063710658,12.1291800612106,7.398651158993e-34,1.28626199403581e-31,"SPAG5"
25.7105302974142,-2.55593186925296,0.211347553564125,-12.0935010893205,1.14309540312393e-33,1.97000067778375e-31,"KRT1"
2222.56928051596,0.349030226039413,0.0288796335788817,12.0856874823593,1.25714206130522e-33,2.1295126934195e-31,"EFTUD2"
39.8640662857913,-2.10372586959663,0.174057842327238,-12.0863607262321,1.24688586046276e-33,2.1295126934195e-31,"GAD1"
322.831920115774,0.643315739620362,0.0533519534387823,12.057960358631,1.7608986050861e-33,2.95756351306791e-31,"TBC1D3"
1573.98841719797,0.386752820655802,0.0322915860983702,11.9768914254516,4.69604081989553e-33,7.82107840416047e-31,"TNFAIP1"
3516.77912706734,0.579404468750505,0.0485447472829364,11.935471934245,7.73191183745522e-33,1.27698967255438e-30,"CANT1"
1468.16953514077,0.511017693571332,0.042832886572802,11.9304986065501,8.20803800300592e-33,1.34442235687252e-30,"ANKRD40"
104.601238276883,-1.21550317009543,0.102142159215543,-11.9001123476394,1.18187936041266e-32,1.91997270852611e-30,"HOXA7"
19.3750215924256,-1.51474665444007,0.127377613284742,-11.8917807876803,1.30592087846633e-32,2.10423137319709e-30,"CACNA2D3"
850.69264861606,0.372971071366004,0.0313657966146244,11.8910122369443,1.31799459464826e-32,2.10655926381725e-30,"UTP6"
1004.61259835412,0.883934560166737,0.0744132495749455,11.8787254315037,1.5267756292728e-32,2.42073329572461e-30,"PRR15L"
3685.84238886632,0.530179687873902,0.0450426975384494,11.7706024915877,5.53279477121999e-32,8.70273488657215e-30,"CCDC47"
1721.51136517163,0.494232626850251,0.0420893821922481,11.7424538234557,7.7213137758942e-32,1.20495053326336e-29,"NSF"
653.119596977104,0.412927852700341,0.0353349649844839,11.6860976905358,1.50127376900324e-31,2.32451131467775e-29,"C17orf80"
26.4295108856558,-1.74729304357785,0.149770652802805,-11.6664580869419,1.89134759832438e-31,2.90578434505355e-29,"GDF5"
153.850961546698,0.781800861202304,0.0674154434718352,11.5967621206693,4.2796549468304e-31,6.52449856855628e-29,"CACNB1"
508.463293774771,0.688271490592692,0.0593867735461144,11.589642768827,4.65068143956408e-31,7.036019500055e-29,"NR1D1"
1999.92306883904,0.512757307698866,0.0444783452347524,11.5282460485565,9.50606460741533e-31,1.42727798829064e-28,"SPAG9"
883.210184201991,0.72044976218752,0.0628884942134942,11.4559868414361,2.19449519432221e-30,3.27012783881744e-28,"TMEM97"
964.966806486407,0.610883660648494,0.0534924988557136,11.4199873574096,3.32282280957122e-30,4.91455412409642e-28,"MRPL27"
618.1267855066,0.422758128385378,0.0371553036816608,11.3781368067258,5.37354933758969e-30,7.88876846827333e-28,"SNX11"
1.69449408224523,3.37450315282075,0.297638802370341,11.3375780508013,8.54773958173344e-30,1.24564449095864e-27,"FAM9C"
110.123665204642,0.770035599439143,0.0680251019244656,11.3198742472181,1.04621888394079e-29,1.51350452998704e-27,"RPL23P8"
1018.82886135602,0.420117557693995,0.0371424462285034,11.3109824568204,1.15785714639126e-29,1.66286744813974e-27,"SDF2"
1245.8001974334,0.542896344139913,0.0483628802269573,11.2254758523936,3.0573614473456e-29,4.35926953416853e-27,"PSMD12"
1603.66876962622,0.470231228392108,0.0419173567517968,11.2180553553619,3.32501605140521e-29,4.70703522305713e-27,"PIGS"
10216.0193989409,0.344951692061125,0.0307711421776111,11.2102336036168,3.6323345556176e-29,5.10561975587129e-27,"EIF1"
361.769703034045,1.80302433904904,0.16132007220297,11.1766893879176,5.30315642722951e-29,7.40163783318744e-27,"C2orf54"
5508.83555047128,0.321727631879083,0.0288800404983549,11.1401378366284,7.99954447065994e-29,1.10869211093713e-26,"KPNB1"
539.267956147331,0.438726434856537,0.0394485114637185,11.1214953005272,9.86053178462418e-29,1.35712416277407e-26,"METTL2A"
1560.76039132635,0.736725154285721,0.0662622339165475,11.1183265450056,1.02170399429584e-28,1.39649320434133e-26,"CCDC117"
55.1861569975081,-1.25649466338434,0.11311819012312,-11.1078038113653,1.1495192053188e-28,1.5604329541242e-26,"ZNF385D"
941.962440222884,0.528679582505633,0.0477001138018787,11.0834029600326,1.51021304782069e-28,2.03611648943934e-26,"XYLT2"
531.988562594235,0.829816749798965,0.0750322212488121,11.0594719973334,1.97255268860131e-28,2.64148795509387e-26,"TMEM86A"
75.8518370111743,-1.7198856627149,0.156278986389967,-11.0052266299145,3.60608107932268e-28,4.79657187322794e-26,"SPIB"
2309.6283751429,0.281430228129439,0.0256275212174408,10.9815625842858,4.68744725292665e-28,6.19336780705022e-26,"NMT1"
983.223757001031,0.480657630111524,0.0437858040998641,10.9774763760252,4.90433238734304e-28,6.43701745594381e-26,"MRPS23"
491.552521685322,0.583012520152263,0.0531236660989932,10.9746288794499,5.06132616698174e-28,6.59936995417178e-26,"TMEM99"
11.5160722782998,-2.14569904732954,0.196198562179864,-10.9363647902908,7.72349836811454e-28,1.00047068076903e-25,"FAM150B"
62.0620311067724,-1.62227972514487,0.148747528730139,-10.906263377915,1.0758823582636e-27,1.38460470509262e-25,"PRSS12"
343.86236502225,0.700230132385578,0.0642536158111087,10.8979101572135,1.17934887118226e-27,1.5079687276104e-25,"DHRS13"
1967.31432017594,0.568361397672293,0.0521796211853468,10.892401760707,1.25291736376102e-27,1.59176725848588e-25,"TRAF4"
1.62610127169652,-0.969496934169014,0.0891039743083362,-10.8805128132013,1.42757561497759e-27,1.80210962504719e-25,"TSSK1B"
17.1956550951142,0.948699664268217,0.0873561153044451,10.8601402541986,1.78474881959183e-27,2.23873018072724e-25,"RDM1"
1733.65968447617,0.736336983444787,0.0679691194950995,10.8334047713812,2.39096248678684e-27,2.98028210853009e-25,"TANC2"
881.666483054585,0.468793715193542,0.0432907487362097,10.8289583543615,2.50994226612581e-27,3.10903411077171e-25,"RSAD1"
10.6323786361322,-1.16403726124217,0.107698111834111,-10.8083349040989,3.1432352251073e-27,3.86930303890693e-25,"HOXA2"
826.955910453064,0.609278550797713,0.0564104622381718,10.8008076272317,3.41189145407065e-27,4.17409115606335e-25,"MTFR1"
1842.56781577837,0.540735165428879,0.0500764749623458,10.7981874889452,3.51065144545478e-27,4.26856447837229e-25,"DHX40"
61.8425311305899,-1.47204367228322,0.136483883261185,-10.7854761830466,4.0314993214519e-27,4.87196860072288e-25,"SLC4A4"
592.107428388961,0.626833093514535,0.0583491598112248,10.7427955354029,6.40742873506275e-27,7.69629273334597e-25,"PTRH2"
3070.86423433893,0.221004808203477,0.0206166428583972,10.7197282177036,8.22446477667847e-27,9.81931731379461e-25,"ZNF207"
79.8060541768934,0.752330415325071,0.0701982057151576,10.7172314115519,8.44947443958326e-27,1.00275529292276e-24,"KRT222"
1090.12148683648,0.41140562600609,0.0384661397444715,10.6952667654991,1.0711098635367e-26,1.26359085627583e-24,"SYNRG"
1460.95940504087,0.468321486328436,0.0439596158543609,10.6534481074629,1.68023626816286e-26,1.97044985791241e-24,"RNF139"
254.143192608491,0.552404909458325,0.0519088220547979,10.6418309565024,1.90351515748503e-26,2.21916275918799e-24,"TUBD1"
12.6919187062988,-2.12252670906079,0.199718420296938,-10.6275961221056,2.21754667691988e-26,2.57014956665937e-24,"LOC100124692"
199.066149252614,-1.79066715306941,0.168588777657709,-10.6215086077975,2.36704380356683e-26,2.72746750830762e-24,"TTYH1"
709.369841373604,0.511099482977761,0.0481543745114548,10.6137705694045,2.57157342521726e-26,2.94601235343242e-24,"MBTD1"
123.862706367126,0.559980635568311,0.0527699880185378,10.6117256530662,2.62848997506322e-26,2.9939105066539e-24,"NEK8"
633.01870775016,0.382701286824832,0.0361417749803707,10.5888901979132,3.35546335467814e-26,3.80011018436377e-24,"ZNHIT3"
1398.23894071301,0.452410763112887,0.0427452274852792,10.583889470905,3.53952951061415e-26,3.98579178243533e-24,"NOL11"
1494.98560160175,0.56319535726469,0.0535351147420243,10.5201111453412,6.97912074779143e-26,7.8146437344903e-24,"APPBP2"
1193.18831603163,-1.23260498579488,0.117206969453377,-10.5164820107835,7.2531387986317e-26,8.07584032865627e-24,"FCGBP"
7094.58694387966,0.40748504596256,0.038870766512147,10.4830720494082,1.03331601899887e-25,1.14409442349378e-23,"NFE2L1"
5489.90115088838,0.480757306618297,0.0458672918337192,10.4814844608914,1.05081223984642e-25,1.15700265452868e-23,"KIAA0100"
63.2263603735624,-1.93769668884537,0.184973271775219,-10.47554963076,1.11885758382418e-25,1.22511814661942e-23,"NTNG1"
1372.36379329469,0.415623270072784,0.0397062351553229,10.4674560165915,1.21874285082114e-25,1.3271573934299e-23,"MRPS7"
1502.68227335837,0.47259601183323,0.0451965505559862,10.4564619648974,1.36871408585861e-25,1.48232483429682e-23,"FTSJ3"
9782.24759939152,0.451445179603927,0.0432119924264864,10.4472197242916,1.50883658162246e-25,1.62519740278128e-23,"JUP"
2447.89314725928,-1.12400405422901,0.107643074607672,-10.4419541928329,1.59493099751026e-25,1.70864526700842e-23,"ELN"
72.5819458049146,-1.41035405461524,0.135241458991388,-10.4284149633808,1.83930813507334e-25,1.95985203919455e-23,"CD207"
23.4666453098855,2.05669302262432,0.197609435578069,10.4078685140102,2.28275424863511e-25,2.41935328629408e-23,"B4GALNT2"
2200.99948564921,0.495154209447699,0.0476154340982273,10.399027517553,2.50476359061792e-25,2.64052710651365e-23,"NF1"
1348.94581184139,0.654088141141596,0.0629941511033252,10.3833154298522,2.95336920486253e-25,3.09697482916245e-23,"TOM1L1"
1806.69397235737,0.452857220261835,0.0436985338532657,10.3632131407995,3.64507310993557e-25,3.8021949455691e-23,"GIT1"
8511.53820070291,0.569376837473078,0.0550198408938853,10.3485729551856,4.24769767343781e-25,4.40759791569968e-23,"NME2"
42.3885912582758,-1.4145931177463,0.136816029557833,-10.3393814476127,4.67545535402996e-25,4.82619008653749e-23,"CA3"
618.144886996365,0.452781562383514,0.043934058126065,10.3059353425603,6.62440929187582e-25,6.80254755210813e-23,"NLK"
779.424339608827,0.393623774644924,0.0382938947392452,10.2790216906697,8.76123685017216e-25,8.95046150173e-23,"ORMDL2"
3381.45465576748,0.33115299912908,0.0322403339046168,10.2713886310482,9.48297186550526e-25,9.63810355909993e-23,"RAB5C"
1397.80766910977,0.394981604390236,0.0384857724894268,10.2630551198823,1.03383130630968e-24,1.04538278876283e-22,"PHF12"
43.6804345432071,-3.15923656383143,0.30801085095783,-10.2569002163627,1.10187116313865e-24,1.10852713615456e-22,"NTS"
55.2445782744394,-0.951341732532123,0.09294823073224,-10.2351784970786,1.37940577073179e-24,1.38072944293603e-22,"NPAS3"
3839.80550214383,0.596274994602212,0.0582998950978492,10.2277198544086,1.48985859856402e-24,1.483794349997e-22,"CPD"
913.983839901962,0.562531687010967,0.0550423386043018,10.2199815864474,1.61371530161703e-24,1.5991111781374e-22,"SKA2"
2682.78629029565,0.343627035143485,0.0336961416093188,10.1978154985096,2.0278212871824e-24,1.99947214381433e-22,"NPLOC4"
802.602041690878,0.390806110769506,0.0383393264949014,10.1933483578925,2.12322710608003e-24,2.08318009977228e-22,"TLK2"
10.553098895427,-1.19059992034979,0.116851634169824,-10.1889881883848,2.22063311527993e-24,2.16801614343512e-22,"GNG3"
627.633210547108,-0.715210712304002,0.070379089827215,-10.1622614623163,2.92218487391879e-24,2.83895990275473e-22,"PDZRN3"
1824.6355665558,0.590124417770757,0.0580734825813033,10.1616846715638,2.93952682119295e-24,2.84187717410844e-22,"SLC39A11"
17.3268621340343,-1.4021687530964,0.138018475178617,-10.1592830328098,3.01283782460181e-24,2.89861324494094e-22,"EFCAB1"
1431.15568516004,0.383725638488424,0.0378191226048576,10.1463389962182,3.44027736206446e-24,3.2938578279592e-22,"SPOP"
19.9774186265537,1.65787521052872,0.163607127467344,10.1332700854346,3.93272762411993e-24,3.7472465760785e-22,"UGT3A2"
773.754955488554,0.414273975820146,0.0409947047503754,10.1055484688264,5.22026417492756e-24,4.95025912358322e-22,"COX11"
205.280055938768,-1.16831161633717,0.115675028638471,-10.0999466357479,5.5272258331201e-24,5.21638518031463e-22,"NAV3"
91.2043838206009,-1.5041817876256,0.148944422418324,-10.0989467292771,5.58386778481879e-24,5.24486614347506e-22,"CITED1"
6009.78175834382,0.529860177398612,0.052666030257615,10.0607578510628,8.23618644180827e-24,7.69966882500934e-22,"RNF213"
18.7555730671826,-1.51540121670594,0.150971496337629,-10.0376644165792,1.04109990820918e-23,9.68711693934163e-22,"COX6B2"
171.868923130965,-0.858831022831841,0.085671449101048,-10.024705217941,1.18713314524919e-23,1.09942952363055e-21,"LEPREL1"
30.6727469633126,-1.78289415981742,0.177885696218998,-10.0226954595746,1.21152898915153e-23,1.11680432725554e-21,"SERPINB7"
28.9930918001182,-2.15976758322421,0.215680452176528,-10.0137382012558,1.32643653998162e-23,1.21706693453221e-21,"GRIA1"
7105.70961369327,0.623013903020077,0.062220471257671,10.0130052123844,1.33630394378224e-23,1.22047040837882e-21,"TPD52"
7660.61008469622,0.72757290816555,0.0727172788143899,10.005502406418,1.44158090284276e-23,1.31058219786425e-21,"SLC9A3R1"
523.105062735882,0.481842618606464,0.0481995800933443,9.99682191573697,1.57366415636801e-23,1.42413013310765e-21,"TMEM68"
8.6985223946081,-1.82317302323969,0.182427705973903,-9.99394808758109,1.6199800024089e-23,1.45938107580646e-21,"NCRNA00110"
44.9298085404783,0.736886878625448,0.0738351806246703,9.98015949024758,1.86167296065295e-23,1.66952472430682e-21,"CCDC87"
415.655206262308,-0.36881767525377,0.0369750876504841,-9.97476135121322,1.9657343998121e-23,1.75490495810253e-21,"ITFG2"
3.68267148522344,-1.1199027178403,0.112646377152067,-9.94175530677288,2.73956560602787e-23,2.43477357604782e-21,"TTLL10"
